treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_descr,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.932063556507324,0.05698531845025462,0.059529642987275116,-15.657133316028103,2.969851315579458e-55,-1.0487395127749106,-0.8153876002397373,NA,Demographic adjustment,0.3937403659747561,0.35037911928578136,0.4424677934973796,0.606259634025244,0.5575322065026205,0.6496208807142186
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.97596770243298,0.05717672824343204,0.05963275590148961,-16.366302172001422,3.3283185190464033e-60,-1.092845756298768,-0.859089648567192,NA,Full adjustment,0.3768275201584697,0.33526106360741154,0.4235474839245328,0.6231724798415303,0.5764525160754672,0.6647389363925884
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.80935658675688,0.02395716070430311,0.02507854166401895,-32.27287286477634,1.6807893335107362e-228,-0.8585096252031443,-0.7602035483106158,NA,Unadjusted,0.44514438589511457,0.42379322262119595,0.4675712439862601,0.5548556141048855,0.53242875601374,0.576206777378804
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.7929529963847672,0.023958550309664546,0.025052167419978847,-31.652071578940326,7.101543938045979e-220,-0.8420543422625935,-0.743851650506941,NA,region- and trial-stratified,0.45250657010216555,0.43082455261083086,0.4752797739700558,0.5474934298978344,0.5247202260299442,0.5691754473891691
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.8419222728671849,0.02435057765715803,0.02554109703917827,-32.96343424778249,2.7159586305770724e-238,-0.8919819031896169,-0.7918626425447529,NA,Demographic adjustment,0.4308814551064777,0.4098426787892137,0.4530002314623797,0.5691185448935223,0.5469997685376202,0.5901573212107862
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.8930978193932092,0.024486007191795594,0.025664404112156945,-34.79908652818316,2.510875440753971e-265,-0.9433991271377185,-0.8427965116487,NA,Full adjustment,0.4093855837903209,0.38930229579763315,0.43050492644015076,0.5906144162096791,0.5694950735598492,0.6106977042023669
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.0265611140106201,0.5968831029154792,0.6375125565496256,-1.6102602269775215,0.10734105816631505,-2.2760627645399403,0.22294053651870027,NA,Unadjusted,0.35823678019672256,0.10268771755855911,1.2497462572632496,0.6417632198032774,-0.24974625726324962,0.8973122824414409
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.042819474812102,0.5990249988080428,0.6221236445438878,-1.6762254319664203,0.09369404449976589,-2.2621594120489203,0.1765204624247163,NA,region- and trial-stratified,0.35245952894944205,0.10412539218195017,1.1930588393865091,0.6475404710505579,-0.19305883938650914,0.8958746078180498
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.422879078917063,0.6042562850021727,0.5738290325792899,-2.479621974721981,0.01315217375627707,-2.547563316055932,-0.29819484177819366,NA,Demographic adjustment,0.2410191040015794,0.07827215833357531,0.7421567225239784,0.7589808959984206,0.25784327747602165,0.9217278416664247
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4763923210131245,0.6092030799141648,0.5703363348445943,-2.5886345140809115,0.009635730493674307,-2.594230996383106,-0.35855364564314307,NA,Full adjustment,0.22846041526371472,0.07470330110031942,0.6986861433657019,0.7715395847362853,0.3013138566342981,0.9252966988996806
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5586220523928298,0.27196236715029964,0.29212423426040424,-5.335476723931945,9.529385339801192e-8,-2.1311750305545636,-0.9860690742310959,NA,Unadjusted,0.21042582728576037,0.11869773840812393,0.37304020601176086,0.7895741727142396,0.6269597939882392,0.8813022615918761
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5785072269758227,0.27258504281605045,0.2916221022268914,-5.412851820633586,6.202881951974905e-8,-2.1500760444363873,-1.0069384095152578,NA,region- and trial-stratified,0.20628280188387188,0.11647530013816224,0.3653357776505846,0.7937171981161282,0.6346642223494154,0.8835246998618378
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.505171294895685,0.27724757305812536,0.30190388446663324,-4.985597643285833,6.177057344975181e-7,-2.0968920352430276,-0.9134505545483426,NA,Demographic adjustment,0.22197926665978543,0.12283761056001094,0.4011376857802315,0.7780207333402146,0.5988623142197684,0.877162389439989
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5477482809092076,0.2771550408758032,0.303326720628207,-5.102578096989716,3.3505740640841096e-7,-2.1422577288891356,-0.9532388329292794,NA,Full adjustment,0.21272643511944483,0.11738950992155277,0.3854904601686134,0.7872735648805551,0.6145095398313867,0.8826104900784473
moderna,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.408260878683932,0.9179127170358573,0.9598484472173557,-1.4671700337345381,0.14232980651218866,-3.2895292658466437,0.4730075084787799,NA,Unadjusted,0.24456824736639454,0.03727139018367056,1.6048134326386263,0.7554317526336054,-0.6048134326386263,0.9627286098163295
moderna,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.475291124632287,0.9189346712191924,0.877572315029217,-1.6811049065320278,0.09274253954155398,-3.1953012559189906,0.24471900665441626,NA,region- and trial-stratified,0.22871213361640036,0.0409541858266074,1.2772623605517153,0.7712878663835996,-0.27726236055171527,0.9590458141733926
moderna,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.80632260151866,0.926436984343034,0.9152370609217918,-1.9736117325705766,0.04842590863376876,-3.600154278241663,-0.012490924795657055,NA,Demographic adjustment,0.16425706620321415,0.027319507316597543,0.9875867630048937,0.8357429337967859,0.012413236995106325,0.9726804926834025
moderna,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.9559747279656,0.9656736007452518,1.0337937201505614,-1.8920357996377966,0.05848621111874713,-3.9821731869043795,0.07022373097317947,NA,Full adjustment,0.1414265570677429,0.01864507604279889,1.072748161397846,0.8585734429322571,-0.07274816139784601,0.9813549239572011
moderna,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.014486682977863,0.4636073128849258,0.5099430413126217,-3.950415085168066,7.801577361811062e-5,-3.013956678117422,-1.0150166878383038,NA,Unadjusted,0.13338885656598862,0.04909703278341538,0.36239638216980175,0.8666111434340114,0.6376036178301983,0.9509029672165846
moderna,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.0226271291852376,0.46465746236057776,0.5073407355270232,-3.986723295704103,6.699207800003255e-5,-3.0169966987082635,-1.0282575596622117,NA,region- and trial-stratified,0.132307419416867,0.048948003433724435,0.3576295661671442,0.867692580583133,0.6423704338328557,0.9510519965662756
moderna,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8758120181527076,0.470188653504809,0.5341740078853522,-3.511612303224058,4.4539723502918675e-4,-2.9227738350854127,-0.8288502012200027,NA,Demographic adjustment,0.15323049037345943,0.05378429144176334,0.4365509436061662,0.8467695096265406,0.5634490563938338,0.9462157085582367
moderna,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8746160897991524,0.4691675123607887,0.5298679525946076,-3.5378929422315664,4.033335562163331e-4,-2.9131381934465597,-0.8360939861517451,NA,Full adjustment,0.15341385268376473,0.0543050424558599,0.43340008829578197,0.8465861473162353,0.566599911704218,0.9456949575441401
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.3520627257457398,0.4385758006197261,0.46691845546370103,-2.895714893948653,0.00378295919911986,-2.267206082171663,-0.4369193693198168,NA,Unadjusted,0.25870607021950554,0.10360122942695024,0.6460235186264036,0.7412939297804945,0.3539764813735964,0.8963987705730497
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.400901907074284,0.44281237006851637,0.481144057318499,-2.9116059645041825,0.0035957592069737368,-2.3439269307940176,-0.4578768833545508,NA,region- and trial-stratified,0.24637465666065464,0.09595010801427749,0.6326253581249033,0.7536253433393454,0.3673746418750967,0.9040498919857225
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4673710140522558,0.45455510587381875,0.5052049416852754,-2.9045064546624633,0.0036783261894471923,-2.4575545045670535,-0.47718752353745797,NA,Demographic adjustment,0.2305307513257837,0.08564413742774023,0.6205261551226364,0.7694692486742163,0.3794738448773636,0.9143558625722598
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4575435068915967,0.45072948033959065,0.5006604659066621,-2.911241462319347,0.0035999569508755446,-2.438819988551698,-0.47626702523149556,NA,Full adjustment,0.23280746281071651,0.08726376297098819,0.6210976113691352,0.7671925371892835,0.3789023886308648,0.9127362370290119
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4841243857278996,0.1922796234549067,0.19776792926973666,-7.504373389598952,6.172313506398414e-14,-1.8717424043936481,-1.096506367062151,NA,Unadjusted,0.22670075621369024,0.15385534989143926,0.33403604687209254,0.7732992437863098,0.6659639531279075,0.8461446501085608
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4905369390214849,0.19236863967379525,0.19710907026981964,-7.561990612512713,3.969470380877819e-14,-1.8768636177765061,-1.1042102602664636,NA,region- and trial-stratified,0.2252516766483542,0.15306943794360736,0.33147255594932884,0.7747483233516458,0.6685274440506712,0.8469305620563926
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.3446058713789577,0.1962663512152517,0.20382820245671848,-6.596760679692868,4.202382899619149e-11,-1.7441018072276644,-0.945109935530251,NA,Demographic adjustment,0.2606424142541965,0.17480192430216682,0.38863684355569794,0.7393575857458035,0.6113631564443021,0.8251980756978332
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4046923197869883,0.19647532684465668,0.2077613055871163,-6.761087276658393,1.369599837720378e-11,-1.8118969961187563,-0.9974876434552201,NA,Full adjustment,0.24544256265640857,0.16334397981668103,0.3688048474817007,0.7545574373435915,0.6311951525182993,0.836656020183319
moderna,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-20.125214359873826,11669.94599850257,0.7426471117386536,-27.099296613108123,1.0036117881822406e-161,-21.58077595210428,-18.669652767643374,NA,Unadjusted,1.8185718169430071e-9,4.2421701996389467e-10,7.796017834600007e-9,0.9999999981814282,0.9999999922039822,0.999999999575783
moderna,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-20.671308757449502,13075.625315372345,0.7744442598916237,-26.691796721874162,5.860923208890941e-157,-22.18919161487086,-19.153425900028143,NA,region- and trial-stratified,1.0533305320667869e-9,2.3086416356784543e-10,4.805878888422817e-9,0.9999999989466695,0.9999999951941211,0.9999999997691358
moderna,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-22.76098671417417,35175.292079652696,0.7303800831850554,-31.16320835984139,3.3594946521790986e-213,-24.192505372242245,-21.329468056106094,NA,Demographic adjustment,1.3032540024174934e-10,3.114070306444986e-11,5.454183199724176e-10,0.9999999998696746,0.9999999994545817,0.9999999999688592
moderna,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-118.87716523952545,310011.1036306432,3.655758395618948,-32.51778492309217,5.977792884575795e-232,-126.04232003111852,-111.71201044793239,NA,Full adjustment,2.3566935444254597e-52,1.8218638738383773e-55,3.048528785323149e-49,1,1,1
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8025156565355918,0.5929265719589277,0.6115219245956256,-2.947589585978494,0.0032026194112118374,-3.0010766044996364,-0.6039547085715471,NA,Unadjusted,0.16488357560408254,0.04973349622921268,0.5466455319909367,0.8351164243959175,0.4533544680090633,0.9502665037707874
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.794033820199126,0.5911931343733783,0.6150992247270699,-2.916657586416516,0.003538039465625956,-2.999606147582692,-0.58846149281556,NA,region- and trial-stratified,0.16628803890091132,0.04980668098707653,0.5551807776287252,0.8337119610990886,0.4448192223712748,0.9501933190129235
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5291198689082015,0.6004022427699687,0.6186480687958167,-2.4717120218036013,0.013446778787986714,-2.74164780285326,-0.3165919349631434,NA,Demographic adjustment,0.21672633098149743,0.06446403530564583,0.7286280220901382,0.7832736690185026,0.2713719779098618,0.9355359646943542
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5202053853941924,0.5987388952424133,0.6121228166132487,-2.4834973376832776,0.013009930691744404,-2.719944060071376,-0.32046671071700894,NA,Full adjustment,0.218666971337762,0.06587843955853577,0.725810214608131,0.781333028662238,0.274189785391869,0.9341215604414642
moderna,noncoviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Non-COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.561742038005484,0.26066638470233927,0.2579139512322283,-9.932545431398031,3.0048516916435e-23,-3.067244093531071,-2.0562399824798967,NA,Unadjusted,0.07717018987756971,0.04654926366526172,0.127934101139915,0.9228298101224303,0.872065898860085,0.9534507363347383
moderna,noncoviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Non-COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.549542439269859,0.2602558736959215,0.255891692417181,-9.963365419121665,2.204705387609492e-23,-3.051080940350535,-2.048003938189183,NA,region- and trial-stratified,0.07811740128016599,0.04730775987668455,0.1289921230401355,0.921882598719834,0.8710078769598645,0.9526922401233154
moderna,noncoviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Non-COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.600499461597909,0.26255664217225133,0.2603628275178563,-9.987982871401105,1.7204703809675082e-23,-3.110801226445921,-2.0901976967498967,NA,Demographic adjustment,0.07423649067694787,0.04456523418761962,0.1236626856896347,0.9257635093230521,0.8763373143103653,0.9554347658123804
moderna,noncoviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Non-COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.6067588053773667,0.2625384593633756,0.26293145567200127,-9.914214329034927,3.610860920335364e-23,-3.122094988897179,-2.0914226218575545,NA,Full adjustment,0.0737732702013118,0.044064756476919285,0.12351130089749816,0.9262267297986881,0.8764886991025018,0.9559352435230807
moderna,noncoviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.9123535550114825,0.13643992302856772,0.13443909361939885,-14.224683486973019,6.4395040736455875e-46,-2.175849336619713,-1.6488577734032521,NA,Unadjusted,0.14773228106293484,0.1135117030708645,0.19226939846398838,0.8522677189370651,0.8077306015360116,0.8864882969291354
moderna,noncoviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.936958042766499,0.13680674163793494,0.13494833548924237,-14.353330374504003,1.0154157188275199e-46,-2.2014519200990423,-1.6724641654339556,NA,region- and trial-stratified,0.1441417566044297,0.11064239776368363,0.18778376478596417,0.8558582433955703,0.8122162352140359,0.8893576022363163
moderna,noncoviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.900694527081137,0.13875783669156905,0.13656395663035292,-13.917980805329755,4.926254385398709e-44,-2.1683549636629187,-1.6330340904993554,NA,Demographic adjustment,0.1494647758312946,0.1143655978148531,0.1953360069910622,0.8505352241687054,0.8046639930089378,0.8856344021851469
moderna,noncoviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.9471787849023698,0.1385150118408475,0.13727895104651985,-14.184103025689113,1.1492580067448324e-45,-2.2162405847889857,-1.6781169850157538,NA,Full adjustment,0.14267602407588706,0.10901818402069077,0.18672525165379397,0.8573239759241129,0.81327474834620606,0.8909818159793093
