treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,treated,treated_descr,time,interval,surv,surv.ll,surv.ul,n.risk,n.event,n.censor
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,65,1,0.9961111218331353,0.9958864188408635,0.9963247964576883,115620,18,6774
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,66,1,0.9960201377994546,0.9957871635313936,0.996240705153832,108828,6,6588
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,67,1,0.9959415606794577,0.9957030722275373,0.9961690207636593,102234,12,6060
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,68,1,0.9958078417208666,0.9955555678092975,0.9960449516268222,96162,12,5286
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,69,1,0.9957085864113967,0.9954494197700035,0.9959539675931415,90864,6,4674
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,70,NA,0.9956396591131539,0.9953735997419362,0.995890554478758,86184,6,86178
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,0,1,1,1,1,NA,NA,NA
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,1,1,1,0.9999986214540352,1,4352418,6,167718
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,2,1,0.9999958643621054,0.9999931072701758,0.9999972429080703,4184694,18,170802
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,3,1,0.9999917287242108,0.9999889716322812,0.9999944858161406,4013874,12,173292
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,4,1,0.9999848359943866,0.999980700356492,0.9999889716322812,3840570,30,172368
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,5,1,0.9999793218105272,0.9999751861726326,0.9999834574484218,3668172,18,173490
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,6,1,0.9999724290807028,0.9999655363508786,0.9999765647185974,3494664,30,173682
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,7,1,0.9999627792589488,0.9999558865291246,0.9999682934428082,3320952,30,188478
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,8,1,0.9999531294371948,0.9999462367073706,0.9999600221670192,3132444,24,161592
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,9,1,0.9999379654315814,0.9999296941557922,0.9999462367073706,2970828,48,149076
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,10,1,0.9999296941557922,0.9999200443340382,0.9999379654315814,2821704,24,141036
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,11,1,0.9999214228800031,0.9999103945122843,0.9999296941557922,2680644,24,133542
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,12,1,0.999913151604214,0.9999021232364951,0.999922801425968,2547078,18,127446
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,13,1,0.9999048803284248,0.9998938519607059,0.9999159086961437,2419614,18,122274
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,14,1,0.9998993661445654,0.9998869592308817,0.9999090159663194,2297322,18,126864
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,15,1,0.9998883377768465,0.9998759308631628,0.9998993661445654,2170440,24,106914
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,16,1,0.9998786879550925,0.9998649024954439,0.9998910948687763,2063502,18,157224
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,17,1,0.9998717952252683,0.9998566312196547,0.9998842021389519,1906260,12,137652
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,18,1,0.9998662810414088,0.9998511170357953,0.9998786879550925,1768596,12,120276
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,19,1,0.9998580097656197,0.9998428457600063,0.9998717952252683,1648308,12,101778
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,20,1,0.9998497384898305,0.9998345744842171,0.9998649024954439,1546518,12,94734
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,21,1,0.9998456028519359,0.9998290603003577,0.9998607668575493,1451772,6,104772
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,22,1,0.9998373315761467,0.9998194104786036,0.9998524955817603,1346994,12,80400
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,23,1,0.9998331959382522,0.9998166533866739,0.9998497384898305,1266582,6,77118
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,24,1,0.9998290603003577,0.9998111392028145,0.9998456028519359,1189458,6,71358
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,25,1,0.9998221675705333,0.9998042464729902,0.9998387101221117,1118094,6,63000
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,26,1,0.9998166533866739,0.9997973537431659,0.9998345744842171,1055088,6,57210
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,27,1,0.9998083821108847,0.9997890824673767,0.9998263032084279,997872,6,52974
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,28,1,0.9998028679270253,0.9997821897375524,0.9998221675705333,944892,6,63174
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,29,1,0.9997932181052713,0.9997711613698336,0.9998125177487793,881712,12,49050
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,30,1,0.9997890824673767,0.999767025731939,0.9998097606568496,832650,0,45732
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,31,1,0.9997877039214119,0.9997656471859742,0.9998083821108847,786918,0,43344
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,32,1,0.9997835682835173,0.9997601330021147,0.9998042464729902,743574,6,39204
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,33,1,0.9997794326456227,0.9997559973642202,0.9998014893810605,704364,0,34602
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,34,1,0.9997711613698336,0.9997463475424662,0.9997932181052713,669762,6,32928
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,35,1,0.9997615115480796,0.9997353191747472,0.9997849468294822,636828,6,41076
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,36,1,0.9997532402722904,0.9997256693529932,0.9997780540996579,595746,6,30030
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,37,1,0.9997518617263256,0.9997242908070284,0.999776675553693,565710,0,28536
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,38,1,0.9997435904505364,0.9997160195312392,0.9997697828238687,537174,6,27576
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,39,1,0.9997366977207122,0.9997063697094852,0.9997628900940444,509592,6,25008
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,40,1,0.9997256693529932,0.9996953413417664,0.9997532402722904,484578,6,22380
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,41,1,0.9997146409852744,0.9996829344280826,0.9997449689965012,462192,0,20922
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,42,1,0.9997063697094852,0.9996719060603638,0.9997366977207122,441270,6,29694
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,43,1,0.9996967198877312,0.9996608776926449,0.999728426444923,411570,6,20646
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,44,1,0.9996815558821178,0.9996429565951018,0.9997146409852744,390918,6,20040
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,45,1,0.9996787987901881,0.9996401995031721,0.9997118838933446,370872,0,19338
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,46,1,0.9996608776926449,0.9996208998596641,0.9996980984336961,351534,6,17520
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,47,1,0.9996553635087855,0.9996140071298397,0.9996925842498366,334008,0,15336
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,48,1,0.9996401995031721,0.9995947074863317,0.9996787987901881,318672,6,14202
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,49,1,0.9996195213136992,0.999572650750894,0.9996622562386098,304464,6,20982
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,50,1,0.9995947074863317,0.999543701285632,0.9996401995031721,283476,6,15126
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,51,1,0.9995767863887886,0.9995230230961591,0.9996250354975587,268344,6,13476
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,52,1,0.999572650750894,0.9995175089122997,0.9996208998596641,254862,0,13644
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,53,1,0.9995685151129995,0.9995133732744051,0.9996181427677343,241218,0,12192
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,54,1,0.9995505940154563,0.9994926950849322,0.9996029787621209,229026,6,11400
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,55,1,0.9995368085558077,0.999476152533354,0.9995905718484371,217620,6,10080
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,56,1,0.9995326729179131,0.9994706383494946,0.9995864362105426,207534,0,14910
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,57,1,0.9995175089122997,0.9994527172519514,0.9995740292968589,192624,0,10770
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,58,1,0.9994899379930026,0.9994196321487948,0.9995505940154563,181854,6,10398
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,59,1,0.9994430674301974,0.9993644903102005,0.9995106161824754,171450,6,9630
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,60,1,0.9993934397754625,0.9993079699256413,0.9994692598035296,161814,12,8964
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,61,1,0.9993741401319545,0.9992845346442387,0.9994513387059865,152838,0,7686
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,62,1,0.9993603546723059,0.9992679920926604,0.9994403103382676,145152,6,6420
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,63,1,0.9993245124772195,0.9992266357137146,0.9994086037810759,138726,0,10290
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,64,1,0.9993245124772195,0.9992266357137146,0.9994086037810759,128436,0,7314
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,65,1,0.9993079699256413,0.9992073360702066,0.9993948183214273,121122,6,6948
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,66,1,0.9992900488280981,0.9991866578807338,0.9993810328617787,114168,0,6768
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,67,1,0.9992707491845901,0.9991632225993312,0.9993644903102005,107400,0,6192
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,68,1,0.999251449541082,0.9991397873179285,0.999349326304587,101208,6,5406
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,69,1,0.999241799719328,0.9991273804042449,0.999339676482833,95796,0,4782
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,Boosted,70,NA,0.9992307713516092,0.9991135949445963,0.9993314052070439,91014,0,91020
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,0,1,1,1,1,NA,NA,NA
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,1,1,0.9995740292968589,0.999553351107386,0.9995919503944021,4352418,1860,167418
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,2,1,0.9991673582372257,0.9991384087719637,0.999193550610558,4183140,1704,170742
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,3,1,0.9987606871775926,0.9987262235284712,0.9987937722807492,4010694,1626,173412
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,4,1,0.9983746943074323,0.9983360950204163,0.9984132935944483,3835656,1482,172446
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,5,1,0.99795975197201,0.9979156385011346,0.9980038654428854,3661728,1524,173424
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,6,1,0.9975158601713258,0.9974662325165908,0.9975641092800958,3486780,1554,173676
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,7,1,0.99708575383029,0.9970306119916956,0.9971395171229195,3311550,1428,188502
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,8,1,0.9966611616731137,0.9966018841966248,0.9967190606036377,3121620,1326,161628
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,9,1,0.9962434622457617,0.9961800491313783,0.9963068753601452,2958666,1242,149076
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,10,1,0.9958216271805151,0.995754078428237,0.9958891759327931,2808348,1188,140970
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,11,1,0.9953970350233388,0.9953239720872014,0.9954687194135114,2666190,1140,133452
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,12,1,0.9949710643201977,0.9948938657461656,0.9950468843482648,2531598,1080,127374
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,13,1,0.994529929611443,0.9944485953995165,0.9946098852774048,2403144,1068,122226
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,14,1,0.9940819021728642,0.993996432323043,0.9941659934767205,2279850,1026,126702
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,15,1,0.9936614456535825,0.9935718401658666,0.9937496725953334,2152122,912,106734
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,16,1,0.9932340964044765,0.9931389767329012,0.993326458984122,2044476,876,156888
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,17,1,0.9927681478683544,0.9926688925588846,0.9928660246318594,1886712,888,137244
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,18,1,0.9922911709645135,0.9921864014711843,0.9923945619118778,1748580,840,119910
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,19,1,0.9918045442389186,0.9916956391076948,0.9919134493701424,1627830,798,101508
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,20,1,0.9913496240705154,0.9912352047554321,0.9914626648396337,1525524,696,94470
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,21,1,0.9908891897182528,0.9907692562193101,0.9910077446712307,1430358,666,104286
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,22,1,0.990391534624939,0.9902660869421369,0.9905156037617763,1325406,666,80052
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,23,1,0.9898993937154846,0.9897684318488231,0.9900303555821462,1244688,618,76704
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,24,1,0.9893755462488386,0.9892376916523528,0.9895120222993595,1167366,618,70974
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,25,1,0.988886162431314,0.9887427936509687,0.9890281526656943,1095774,540,62586
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,26,1,0.9883940215218596,0.9882437600116901,0.9885429044860643,1032648,516,56838
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,27,1,0.987875688239073,0.9877185339990792,0.9880300853871371,975294,510,52614
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,28,1,0.9873008345717271,0.987136787601909,0.9874635029955804,922170,540,62652
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,29,1,0.9868018009324485,0.986632239778771,0.986971362086126,858978,432,48654
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,30,1,0.9862807105577321,0.9861028781282655,0.9864557858952692,809892,426,45264
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,31,1,0.9857210208959998,0.9855349171907439,0.9859043675093259,764202,438,42858
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,32,1,0.9852702363654912,0.9850786184763759,0.9854604757086416,720906,330,38766
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,33,1,0.9847519030827045,0.9845533924637649,0.9849490351556792,681810,354,34224
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,34,1,0.9841949705129018,0.9839881886181732,0.9843989953157009,647232,366,32550
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,35,1,0.9836325237592397,0.9834174705887219,0.9838448198378279,614316,354,40416
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,36,1,0.9831183261143477,0.9828950016680407,0.9833388934687249,573546,300,29610
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,37,1,0.9825862073719124,0.9823559901957811,0.9828150460020789,543636,294,28134
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,38,1,0.9820733882729852,0.9818348998210648,0.982309119632976,515208,270,27174
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,39,1,0.9814778564161665,0.981229718142492,0.9817232375979112,487764,294,24528
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,40,1,0.980977444230923,0.9807210346814594,0.9812310966884569,462942,234,21966
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,41,1,0.9803860480119989,0.9801186100948164,0.9806479717453219,440742,270,20520
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,42,1,0.9797712165116722,0.9794955073187006,0.980044168612714,419952,264,29058
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,43,1,0.9792418548611667,0.9789564958464411,0.9795230782379977,390630,210,20130
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,44,1,0.9786890579292585,0.9783940490927789,0.97897993112784365,370290,210,19512
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,45,1,0.9781900242899799,0.9778853656317463,0.9784891687643541,350568,174,18834
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,46,1,0.9776000066170206,0.977285698137033,0.9779101794591137,331560,204,17040
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,47,1,0.9770306671335343,0.9767053302858277,0.9773518683433462,314316,180,14826
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,48,1,0.9764489207363641,0.9761125555209388,0.9767811503138949,299310,180,13752
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,49,1,0.9758368463279672,0.9754894527448229,0.9761801042732168,285378,180,20244
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,50,1,0.9752619926606213,0.9749035707097582,0.9756176575195546,264954,156,14592
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,51,1,0.9746774891715215,0.9743066603069747,0.9750441823981737,250206,150,12990
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,52,1,0.9740943642283865,0.9737097499041911,0.9744720858227576,237066,138,13110
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,53,1,0.9734712614522706,0.9730742402143915,0.9738627685062904,223818,144,11670
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,54,1,0.9728798652333465,0.9724690585358188,0.9732837792010499,212004,132,10920
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,55,1,0.9722843333765278,0.9718611197653164,0.972700654257915,200952,120,9612
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,56,1,0.9717453219042683,0.9713097013793731,0.9721740496993392,191220,108,14082
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,57,1,0.9712021747941142,0.9707527688095704,0.9716433095028688,177030,96,10200
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,58,1,0.9706245640348387,0.9701627511366112,0.9710808627492067,166734,102,9780
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,59,1,0.96998078306925,0.9695024276194442,0.9704522457892314,156852,102,9036
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,60,1,0.9693700872068177,0.9688765677513985,0.9698580924783775,147714,96,8406
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,61,1,0.9688627822917499,0.9683540988307173,0.9693618159310287,139212,72,7200
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,62,1,0.96835547737668215,0.967833008456001,0.9688696750215743,131940,66,6030
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,63,1,0.9676786113079369,0.9671382212897125,0.9682107300503721,125844,90,9486
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,64,1,0.9670706725374344,0.966512361421667,0.9676207123774129,116268,72,6840
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,65,1,0.966531661065175,0.9659568073978291,0.9670968649107667,109356,60,6462
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,66,1,0.9659485361220399,0.965355761357151,0.966531661065175,102834,66,6204
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,67,1,0.9653681682708347,0.9647574724084026,0.9659692143115128,96564,54,5724
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,0,Unboosted,68,1,0.9648470778961183,0.9642198394821079,0.9654646664883747,90786,54,5016
