treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_descr,period_id,term_left,term_right,term_midpoint,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
pfizer,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.1450130292703231,0.4718653062642337,0.4696157093405691,-2.438191496783917,0.01476095213263935,-2.0654429061520685,-0.22458315238857762,NA,Full adjustment,2,7,14,10.5,0.31821977159198195,0.126762134403781,0.7988491477233498,0.6817802284080181,0.2011508522766502,0.873237865596219
pfizer,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.9439889922753857,0.5378088129514682,0.5413763410651103,-3.5908273871938294,3.2962989548608666e-4,-3.0050671228450745,-0.8829108617056969,NA,Full adjustment,3,14,28,21,0.1431318576262805,0.04953542925790725,0.4135772915358268,0.8568681423737194,0.5864227084641732,0.9504645707420928
pfizer,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.633594877785569,1.0419915617732982,1.006981441203195,-2.615336062836282,0.008913970126099513,-4.607242235644069,-0.6599475199270692,NA,Full adjustment,4,28,42,35,0.07181981415871014,0.009979300955569924,0.5168784595991853,0.9281801858412899,0.4831215404008147,0.9900206990444301
pfizer,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.5140345175489378,0.5012646173563668,0.5063844222701341,-2.9898915743922037,0.0027907649021018726,-2.506529747530523,-0.5215392875673527,NA,Full adjustment,5,42,70,56,0.22002050827360964,0.08155075045791642,0.5936061138512588,0.7799794917263904,0.40639388614874117,0.9184492495420836
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.8717816740568285,0.4385290096896273,0.43852895985785323,-4.26831941649545,1.9695117435431937e-5,-2.7312826415560316,-1.0122807065576254,NA,Unadjusted,1,0,7,3.5,0.15384930816229964,0.06513569032240302,0.36338924950147067,0.8461506918377004,0.6366107504985293,0.934864309677597
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.3220893427017841,0.3979112139561621,0.39791774758672294,-3.322519165631449,8.920854277600425e-4,-2.101993796781061,-0.5421848886225074,NA,Unadjusted,2,7,14,10.5,0.26657774743636947,0.12221251825479529,0.5814764022789494,0.7334222525636305,0.41852359772105063,0.8777874817452047
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.884455489731524,0.4057046798419909,0.4056834289668466,-4.64513794544348,3.398492938277412e-6,-2.6795803996312566,-1.0893305798317914,NA,Unadjusted,3,14,28,21,0.1519117544234365,0.06859192931565523,0.3364416391585504,0.8480882455765635,0.6635583608414496,0.9314080706843447
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.7486908649559516,0.729560303961364,0.729583744259335,-3.7674782183454356,1.6490492376513148e-4,-4.178648727410129,-1.3187330025017738,NA,Unadjusted,4,28,42,35,0.06401160621490641,0.015319193994019775,0.2674739762295457,0.9359883937850936,0.7325260237704543,0.9846808060059802
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.507405918252725,0.49543657426434035,0.4959693392582916,-3.039312713376615,0.0023711858397577855,-2.4794879606351037,-0.5353238758703462,NA,Unadjusted,5,42,70,56,0.221483780424472,0.0837861164001965,0.585479636707457,0.778516219575528,0.41452036329254305,0.9162138835998035
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.8620595167851137,0.4388260361894411,0.4399593874789772,-4.232344097610803,2.312682185880148e-5,-2.7243640709042114,-0.9997549626660162,NA,Full adjustment,1,0,7,3.5,0.1553523498974828,0.06558789871189384,0.3679695964141835,0.8446476501025172,0.6320304035858165,0.9344121012881061
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.3022944222397543,0.3982980340428474,0.4000622983332725,-3.2552290672361135,0.0011330094175164807,-2.086402118545287,-0.5181867259342219,NA,Full adjustment,2,7,14,10.5,0.27190720683327463,0.12413294898014256,0.5955995546331558,0.7280927931667254,0.40440044536684416,0.8758670510198574
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.866374965891055,0.4063271307802512,0.4057824449974065,-4.599447287333939,4.236133621814396e-6,-2.661693943644577,-1.071055988137533,NA,Full adjustment,3,14,28,21,0.15468337923063696,0.06982983369862963,0.34264649567221583,0.845316620769363,0.6573535043277842,0.9301701663013704
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.7175244858500762,0.7301326102662695,0.7269414693101968,-3.7382988872938654,1.8526961165034258e-4,-4.14230358456669,-1.292745387133462,NA,Full adjustment,4,28,42,35,0.06603803032562584,0.015886214084427308,0.27451609465361754,0.9339619696743742,0.7254839053463824,0.9841137859155726
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.473248136604011,0.4966515336107154,0.4940435573904988,-2.9820207440526048,0.0028635259554512394,-2.441555715883436,-0.5049405573245864,NA,Full adjustment,5,42,70,56,0.22917986739186638,0.08702535936188129,0.603541450479315,0.7708201326081336,0.39645854952068504,0.9129746406381187
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.2392774597562435,0.1559884785667041,0.15598767382919362,-7.944714023450669,1.946392965523599e-15,-1.545007682493644,-0.9335472370188429,NA,Unadjusted,1,0,7,3.5,0.28959338523921574,0.21331023246211525,0.39315661422479325,0.7104066147607843,0.6068433857752067,0.7866897675378848
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.9761309945159357,0.14127007765528762,0.14127005305334572,-6.909680950904249,4.857449139491339e-12,-1.253015210594556,-0.6992467784373154,NA,Unadjusted,2,7,14,10.5,0.3767659922314364,0.28564222563176445,0.49695948345234126,0.6232340077685636,0.5030405165476588,0.7143577743682356
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.8451181256603015,0.15376740919543674,0.15378019723554204,-11.998411751509014,3.6217978759917246e-33,-2.14652177377743,-1.5437144775431733,NA,Unadjusted,3,14,28,21,0.15800665514674664,0.11689002145925591,0.2135862647554162,0.8419933448532534,0.7864137352445838,0.8831099785407441
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.988302131193252,0.20534186064329646,0.2053336302767025,-9.68327559647129,3.5515100706597316e-22,-2.390748651350452,-1.585855611036052,NA,Unadjusted,4,28,42,35,0.13692771348591942,0.09156111086277131,0.2047725125198918,0.8630722865140805,0.7952274874801082,0.9084388891372287
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.9231545717671896,0.1813344713249661,0.1814063815743254,-10.601361181879035,2.93674337297874e-26,-2.2787045462185977,-1.5676045973157815,NA,Unadjusted,5,42,70,56,0.14614520864691286,0.10241679704168176,0.20854413169899472,0.8538547913530872,0.7914558683010053,0.8975832029583183
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.2445539531157763,0.15605415559558708,0.15590745085589902,-7.982645770188901,1.4322950380712636e-15,-1.5501269417147867,-0.9389809645167659,NA,Full adjustment,1,0,7,3.5,0.28806937192398996,0.21222103241501616,0.3910261018728809,0.71193062807601,0.6089738981271191,0.7877789675849838
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.9849945750903467,0.14137631676523807,0.14146834080179754,-6.962650226246458,3.339301947124615e-12,-1.262267428014508,-0.7077217221661853,NA,Full adjustment,2,7,14,10.5,0.37344125281622315,0.2830115900281262,0.4927655764595742,0.6265587471837768,0.5072344235404258,0.7169884099718737
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.8520227305627166,0.15392241594440362,0.15417288413413482,-12.012635950634508,3.049667854378788e-33,-2.1541960308582873,-1.5498494302671457,NA,Full adjustment,3,14,28,21,0.15691943933809213,0.11599641066956086,0.2122799343535446,0.8430805606619078,0.7877200656464554,0.8840035893304391
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.9978325415752816,0.20556592800593712,0.20522350753266447,-9.734910808194309,2.1400535137778916e-22,-2.4000632251202885,-1.5956018580302749,NA,Full adjustment,4,28,42,35,0.13562893496041528,0.09071221781721833,0.20278644311797336,0.8643710650395847,0.7972135568820267,0.9092877821827816
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.9564135291542388,0.18164660325545495,0.1819082855821754,-10.754944574915731,5.616777588114577e-27,-2.312947217384729,-1.5998798409237485,NA,Full adjustment,5,42,70,56,0.14136451253999827,0.09896913774631745,0.20192077915132595,0.8586354874600017,0.798079220848674,0.9010308622536826
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.4821719574699594,0.11876539455114457,0.11876536005539028,-12.479833823420382,9.618718636618821e-36,-1.7149477857894562,-1.2493961291504627,NA,Unadjusted,1,0,7,3.5,0.22714380554649563,0.1799731176220397,0.2866778610042033,0.7728561944535044,0.7133221389957967,0.8200268823779603
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.2506327083304631,0.11016653346806339,0.11016830662409337,-11.352018984895196,7.246970536504532e-30,-1.4665586215514517,-1.0347067951094746,NA,Unadjusted,2,7,14,10.5,0.28632358022318233,0.2307181088729943,0.3553305503078223,0.7136764197768177,0.6446694496921777,0.7692818911270057
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.8099405273824778,0.10955057509558054,0.10955437478383998,-16.520933380831604,2.5935311914421308e-61,-2.024663156307607,-1.5952178984573484,NA,Unadjusted,3,14,28,21,0.1636638700320155,0.13203831197043672,0.20286431986387252,0.8363361299679846,0.7971356801361275,0.8679616880295633
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.3796838220698993,0.18486211957758855,0.1848552894348785,-12.87322548002189,6.368599560998306e-38,-2.7419935317139887,-2.0173741124258098,NA,Unadjusted,4,28,42,35,0.09257984458692815,0.06444175208036061,0.13300426116675826,0.9074201554130719,0.8669957388332418,0.9355582479196394
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.5044426648491789,0.1419617833617503,0.14188799449105394,-10.603030018470196,2.8847932049219e-26,-1.7825380238902622,-1.2263473058080956,NA,Unadjusted,5,42,70,56,0.22214106636207914,0.16821068230961925,0.29336218536734227,0.7778589336379209,0.7066378146326577,0.8317893176903808
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.4848297507726276,0.11884861976375416,0.1188671813682671,-12.491502984094643,8.306935811655933e-36,-1.7178051451982217,-1.2518543563470335,NA,Full adjustment,1,0,7,3.5,0.22654090580771574,0.17945960373732459,0.28597400716040067,0.7734590941922843,0.7140259928395993,0.8205403962626754
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.2556293866654333,0.1103032079565377,0.11040364392610937,-11.373079202945487,5.694267377774968e-30,-1.472016552522592,-1.0392422208082748,NA,Full adjustment,2,7,14,10.5,0.2848964817383023,0.2294622955496407,0.3537226240696428,0.7151035182616977,0.6462773759303573,0.7705377044503593
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.8194637002312388,0.10978902591011797,0.1095019011547005,-16.615818365205946,5.3539223653815254e-62,-2.034083482733117,-1.604843917729361,NA,Full adjustment,3,14,28,21,0.16211266861152193,0.13080030832551398,0.20092091265524048,0.837887331388478,0.7990790873447595,0.869199691674486
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.38333363614896,0.1850940942157681,0.18462089345968855,-12.909338653316366,3.987106857377717e-38,-2.745183938123556,-2.021483334174364,NA,Full adjustment,4,28,42,35,0.09224256125186653,0.06423648431938293,0.13245883856282134,0.9077574387481335,0.8675411614371786,0.9357635156806171
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.4995452285692046,0.1423960380165943,0.14185936571519225,-10.570646647185823,4.076738468765504e-26,-1.7775844762406774,-1.2215059808977318,NA,Full adjustment,5,42,70,56,0.22323165644767348,0.16904598909756016,0.2947858905520247,0.7767683435523265,0.7052141094479754,0.8309540109024398
pfizer,noncovidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.6929169866416447,0.024173910072237802,0.024120173829393653,-28.727694565668212,1.7208584492285988e-181,-0.7401916586481018,-0.6456423146351876,NA,Unadjusted,1,0,7,3.5,0.5001151102074769,0.47702248127535696,0.5243256518836059,0.4998848897925231,0.4756743481163941,0.522977518724643
pfizer,noncovidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.43641243641150645,0.026653570542211135,0.026623931202348485,-16.39173543135548,2.190991026493501e-60,-0.4885943826949817,-0.38423049012803123,NA,Unadjusted,2,7,14,10.5,0.6463510922294424,0.6134881179306176,0.680974451201092,0.3536489077705576,0.319025548798908,0.38651188206938236
pfizer,noncovidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-0.5169477663813447,0.024760694456516942,0.0247486065859547,-20.887954422238955,6.890826720240273e-97,-0.5654541439573666,-0.46844138880532266,NA,Unadjusted,3,14,28,21,0.596337935708749,0.5681020880336229,0.6259771633585776,0.40366206429125095,0.37402283664142244,0.43189791196637706
pfizer,noncovidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-0.5208068227493435,0.03543475876545772,0.03543713903593726,-14.69663852437937,6.7739883493011106e-49,-0.590262338974919,-0.4513513065237681,NA,Unadjusted,4,28,42,35,0.5940410687205333,0.5541818821560758,0.6367671024424604,0.4059589312794667,0.3632328975575396,0.4458181178439242
pfizer,noncovidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-0.546487372479737,0.039075157080493396,0.03907711760160488,-13.98484345880447,1.9290082005886345e-44,-0.6230771155985187,-0.46989762936095525,NA,Unadjusted,5,42,70,56,0.5789799836961199,0.5362916645655758,0.6250662534393541,0.4210200163038801,0.37493374656064593,0.46370833543442425
pfizer,noncovidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.7000820291185621,0.024191459866575775,0.02414742064963112,-28.992000399399043,8.299548612581828e-185,-0.7474101039113779,-0.6527539543257463,NA,Full adjustment,1,0,7,3.5,0.49654457100730864,0.4735915186108009,0.5206100643864214,0.5034554289926914,0.47938993561357857,0.5264084813891992
pfizer,noncovidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.4480172008348025,0.026680206053324867,0.026647887092444273,-16.812484955395696,1.9770690887930664e-63,-0.500246099800083,-0.39578830186952196,NA,Full adjustment,2,7,14,10.5,0.638893694432507,0.6063814110043259,0.673149185278547,0.361106305567493,0.32685081472145305,0.39361858899567415
pfizer,noncovidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-0.5354409335485606,0.02480951689783587,0.024813056387850158,-21.578999587118258,2.829230943652559e-103,-0.5840736304151084,-0.4868082366820128,NA,Full adjustment,3,14,28,21,0.585411105831653,0.5576221868551052,0.6145848764803346,0.414588894168347,0.38541512351966545,0.44237781314489477
pfizer,noncovidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-0.5514549883887566,0.03549757557694772,0.03552425152400153,-15.523338697682982,2.4116936633355088e-54,-0.6210812419535418,-0.4818287348239715,NA,Full adjustment,4,28,42,35,0.5761109655082479,0.5373631038379317,0.6176528351283074,0.4238890344917521,0.3823471648716926,0.46263689616206827
pfizer,noncovidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-0.5927630206835117,0.03914914294487466,0.03916091175297073,-15.13659907671953,9.289494401542032e-52,-0.6695169973210856,-0.5160090440459378,NA,Full adjustment,5,42,70,56,0.552797780979661,0.5119557940987013,0.5968979942770659,0.44720221902033896,0.4031020057229341,0.4880442059012987
pfizer,noncovidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.49612027053969504,0.020903199944728217,0.020843843954572353,-23.801764761862216,3.2021588617923415e-125,-0.5369734539900298,-0.4552670870893603,NA,Unadjusted,1,0,7,3.5,0.6088884053318108,0.5845146384480532,0.6342785377144395,0.39111159466818923,0.36572146228556046,0.4154853615519468
